Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr26742_3_n15000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0149	0.0214	96.11	0.087	94.75-97.58	0.087	0.05-0.13	1	1.036	385/15718	88.72	0	SRS6115053_k141_44	zr26742_3_n15000000
zr26742_3_n15000000_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0087	0.0083	99.96	0.051	98.39-101.28	0.051	0.03-0.08	1	1.03	529/10617	90.78	0	SRS5653333_k141_170	zr26742_3_n15000000
zr26742_3_n15000000_trimmed_1.fastq.gz	MAG_312.fa	0.0065	0.0086	98.71	0.038	96.82-100.81	0.038	0.02-0.07	1	1.016	376/15037	88.78	0	MAG_312_0	zr26742_3_n15000000
zr26742_1_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	67.1925	65.9633	97.05	272.0	NA-NA	HIGH	NA-NA	272	254.478	7648/19352	97.05	241	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MAG_19.fa	22.7269	26.1899	99.51	92.0	NA-NA	HIGH	NA-NA	92	93.165	19682/22889	99.51	0	MAG_19_0	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	5.9288	4.9049	99.48	24.0	NA-NA	HIGH	NA-NA	24	23.817	13574/15952	99.48	7	AF15_k141_25	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.2592	0.6646	99.25	5.097	NA-NA	HIGH	NA-NA	4	5.097	8213/10372	99.25	16	TGS12-29_k141_701	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.1699	0.7372	97.77	4.736	NA-NA	HIGH	NA-NA	4	4.736	6080/12230	97.77	3077	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	P.1_bin.1.fa	1.0146	1.0064	96.42	4.107	NA-NA	HIGH	NA-NA	4	4.107	6300/19536	96.42	213	P.1_bin.1_k77_21174	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.2828	0.2268	98.46	1.145	98.37-98.55	1.145	1.09-1.19	1	1.652	6684/15633	97.3	27	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.1866	0.122	99.8	0.755	99.68-99.94	0.755	0.71-0.79	1	1.467	6341/12698	97.78	0	SRS6115053_k141_3360	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MAG_312.fa	0.1115	0.0846	98.16	0.451	97.93-98.36	0.451	0.42-0.48	1	1.245	3070/15037	95.0	0	MAG_312_0	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0821	0.0724	98.22	0.332	97.94-98.49	0.332	0.30-0.37	1	1.196	2854/17572	94.31	2	NODE_1_length_695767_cov_46.0000_ID_85857	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	MAG_45.fa	0.0177	0.01	97.31	0.072	95.83-99.12	0.072	0.04-0.11	1	1.149	323/10848	89.28	112	MAG_45_0	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0152	0.0126	99.06	0.062	97.80-100.04	0.062	0.04-0.09	1	1.024	706/15718	90.48	0	SRS6115053_k141_44	zr26742_1_n20000000
zr26742_1_n20000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0123	0.0053	97.33	0.05	94.78-98.44	0.050	0.04-0.11	1	1.126	199/8371	88.64	33	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_1_n20000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.13.fa	34.8357	23.2293	99.3	310.0	NA-NA	HIGH	NA-NA	310	314.992	6042/7501	99.3	30	AF68_k141_238	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	17.1931	20.364	99.42	153.0	NA-NA	HIGH	NA-NA	153	147.211	11330/13589	99.42	0	NODE_1_length_274429_cov_22.9992_ID_7781	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	16.0694	11.3546	99.04	143.0	NA-NA	HIGH	NA-NA	143	116.467	5906/7955	99.04	4	SRS6115052_k141_129	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	13.7095	23.3099	96.93	122.0	NA-NA	HIGH	NA-NA	122	117.477	7356/19352	96.93	250	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	5.1692	3.4872	99.82	46.0	NA-NA	HIGH	NA-NA	46	45.837	7357/7783	99.82	0	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	3.1464	3.563	99.88	28.0	NA-NA	HIGH	NA-NA	28	27.795	12240/12698	99.88	0	SRS6115053_k141_3360	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MAG_19.fa	3.0341	6.0556	99.41	27.0	NA-NA	HIGH	NA-NA	27	25.542	19064/22889	99.41	0	MAG_19_0	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.7122	1.5652	99.37	15.237	NA-NA	HIGH	NA-NA	14	15.237	8536/10372	99.37	16	TGS12-29_k141_701	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	EBC_134.5.fa	1.2662	2.9969	98.95	11.268	NA-NA	HIGH	NA-NA	11	11.268	19003/26324	98.95	1	EBC_134.5_EBC_134_scaffold_561	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.9142	0.9978	97.92	8.136	NA-NA	HIGH	NA-NA	8	8.136	6376/12230	97.92	3142	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.7782	0.6879	98.03	6.926	NA-NA	HIGH	NA-NA	7	6.926	5468/10141	98.03	136	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.6327	0.5669	95.94	5.63	NA-NA	HIGH	NA-NA	4	5.63	2724/9849	95.94	4152	AF66_k141_123	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.4269	0.2747	98.43	3.799	NA-NA	HIGH	NA-NA	4	3.799	4484/7322	98.43	16	NODE_2_length_148631_cov_25.9785_ID_15265	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	P.1_bin.1.fa	0.423	0.7267	96.55	3.764	NA-NA	HIGH	NA-NA	3	3.764	6589/19536	96.55	209	P.1_bin.1_k77_21174	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.1731	0.248	99.44	1.541	99.37-99.50	1.541	1.47-1.60	2	2.195	10539/15952	98.67	12	AF15_k141_25	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.1558	0.1914	97.36	1.387	97.25-97.46	1.387	1.30-1.46	2	1.95	4576/13994	96.46	2	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF89__bin.7.fa	0.0766	0.117	95.46	0.682	95.24-95.68	0.682	0.62-0.73	1	1.241	2279/17149	93.7	1005	AF89_k141_40	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0698	0.097	98.65	0.621	98.49-98.79	0.621	0.58-0.66	1	1.359	4771/15633	96.24	27	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0643	0.0314	98.86	0.572	98.61-99.09	0.572	0.52-0.62	1	1.255	1767/5623	96.33	38	AF66_k141_253	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MAG_45.fa	0.0468	0.0456	98.74	0.417	98.50-99.04	0.417	0.38-0.45	1	1.235	2507/10848	95.38	213	MAG_45_0	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0466	0.0282	98.84	0.415	98.53-99.18	0.415	0.36-0.46	1	1.24	1615/6826	95.46	26	NODE_3_length_161229_cov_37.0000_ID_62026	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0218	0.0162	98.29	0.194	97.65-98.87	0.194	0.16-0.23	1	1.111	853/8251	92.94	18	ERS3967691_k141_96	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0107	0.0101	99.23	0.095	98.27-99.80	0.095	0.08-0.13	1	1.065	758/10617	91.84	4	SRS5653333_k141_170	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.01	0.0144	97.49	0.089	96.51-98.57	0.089	0.06-0.12	1	1.039	611/15718	90.05	0	SRS6115053_k141_44	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	YouL_2022__SRR13308534__bin.20.fa	0.0068	0.0121	95.08	0.06	93.35-97.02	0.060	0.03-0.10	1	1.105	247/20020	86.78	18	NODE_4_length_158023_cov_10.0000_ID_315023	zr26742_3_n25000000
zr26742_3_n25000000_trimmed_1.fastq.gz	MAG_312.fa	0.0067	0.0088	98.74	0.06	97.42-100.15	0.060	0.04-0.09	1	1.031	589/15037	90.08	0	MAG_312_0	zr26742_3_n25000000
zr26742_4_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	65.9027	65.7392	99.57	625.0	NA-NA	HIGH	NA-NA	625	602.66	6560/7507	99.57	55	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	16.6602	18.3053	99.53	158.0	NA-NA	HIGH	NA-NA	158	147.073	6925/8010	99.53	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	11.0717	9.5282	97.82	105.0	NA-NA	HIGH	NA-NA	105	110.135	3312/6553	97.82	1718	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	3.1633	2.2999	99.32	30.0	NA-NA	HIGH	NA-NA	30	30.57	4553/5623	99.32	2	AF66_k141_253	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MAG_501.fa	0.8244	1.0684	99.19	7.818	NA-NA	HIGH	NA-NA	8	7.818	7549/9710	99.19	55	MAG_501_0	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.6015	0.5795	99.77	5.705	NA-NA	HIGH	NA-NA	6	5.705	6877/7379	99.77	0	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.5429	0.5993	97.99	5.149	NA-NA	HIGH	NA-NA	5	5.149	4393/8251	97.99	90	ERS3967691_k141_96	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.3466	0.3479	99.59	3.287	NA-NA	HIGH	NA-NA	3	3.287	6851/7783	99.59	41	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MAG_183.fa	0.1635	0.4178	98.86	1.551	98.80-98.91	1.551	1.49-1.62	2	2.172	10639/19273	98.1	56	MAG_183_0	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1629	0.1684	98.05	1.545	97.93-98.17	1.545	1.44-1.65	2	2.047	3373/7829	97.32	45	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	EBC_082.15.fa	0.1299	0.3462	98.78	1.232	98.70-98.86	1.232	1.18-1.28	2	2.082	9926/20483	97.69	178	EBC_082.15_EBC_082_scaffold_602	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MAG_116.fa	0.1233	0.0794	97.32	1.169	97.16-97.53	1.169	1.06-1.27	1	1.807	1406/4679	96.2	691	MAG_116_0	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1187	0.1345	95.72	1.125	95.53-95.85	1.125	1.03-1.23	2	1.88	1527/8642	94.56	2355	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0381	0.0991	99.02	0.362	98.83-99.21	0.362	0.34-0.38	1	1.243	4451/19857	95.29	16	SAMC044639_k141_719	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0322	0.0816	96.19	0.306	95.88-96.53	0.306	0.27-0.34	1	1.279	1532/19352	92.14	534	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.0285	0.0502	99.19	0.27	98.85-99.50	0.270	0.24-0.29	1	1.172	2497/13589	94.68	0	EBC_095.37_EBC_095_scaffold_66	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0231	0.0269	97.32	0.219	96.67-97.90	0.219	0.18-0.27	1	1.283	798/8865	92.53	201	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0225	0.0551	97.48	0.214	97.14-97.82	0.214	0.19-0.24	1	1.223	1623/18586	92.44	285	AF73_k141_59	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0156	0.0368	96.35	0.148	95.74-96.93	0.148	0.12-0.18	1	1.22	795/18296	90.38	381	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MAG_107.fa	0.0131	0.0094	97.68	0.124	96.42-98.92	0.124	0.08-0.19	1	1.055	309/5466	91.15	1	MAG_107_0	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0062	0.0104	96.68	0.058	94.99-98.41	0.058	0.03-0.10	1	1.104	269/12895	88.26	11	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0055	0.0113	99.35	0.052	98.15-100.98	0.052	0.03-0.07	1	1.086	649/15633	90.25	101	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_4_n20000000
zr26742_4_n20000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0036	0.0055	99.15	0.034	96.90-101.03	0.034	0.02-0.07	1	1.01	302/11722	88.87	4	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_4_n20000000
zr26742_2_n5000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	78.7272	77.0628	99.5	251.0	NA-NA	HIGH	NA-NA	251	246.288	6429/7507	99.5	0	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	13.8008	11.6547	97.52	44.0	NA-NA	HIGH	NA-NA	44	45.913	3013/6553	97.52	1696	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	1.7416	1.2425	99.05	5.553	NA-NA	HIGH	NA-NA	5	5.553	4177/5623	99.05	45	AF66_k141_253	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	1.3568	1.4698	97.61	4.326	NA-NA	HIGH	NA-NA	4	4.326	3904/8251	97.61	90	ERS3967691_k141_96	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	EBC_082.15.fa	1.2531	3.2759	98.51	3.995	NA-NA	HIGH	NA-NA	3	3.995	12866/20483	98.51	291	EBC_082.15_EBC_082_scaffold_602	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MAG_501.fa	0.6098	0.7755	99.26	1.944	99.11-99.32	1.944	1.84-2.26	2	2.908	6613/9710	98.77	6	MAG_501_0	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.6054	1.0468	99.61	1.93	99.55-99.65	1.930	1.86-2.03	2	2.419	10278/13589	99.1	0	EBC_095.37_EBC_095_scaffold_66	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MAG_183.fa	0.4928	1.2353	98.98	1.571	98.91-99.03	1.571	1.52-1.64	2	2.249	11143/19273	98.25	56	MAG_183_0	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.2666	0.2704	98.0	0.85	97.79-98.17	0.850	0.78-0.93	1	1.554	2401/7829	96.26	35	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.2644	0.6738	99.3	0.843	99.21-99.41	0.843	0.80-0.88	1	1.607	9116/19857	97.52	27	SAMC044639_k141_719	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MAG_107.fa	0.2273	0.161	98.42	0.725	98.19-98.67	0.725	0.65-0.80	1	1.451	1720/5466	96.34	6	MAG_107_0	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.1508	0.1626	99.15	0.481	98.92-99.39	0.481	0.43-0.52	1	1.281	2353/8010	96.13	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.1255	0.3006	98.82	0.4	98.64-99.02	0.400	0.37-0.43	1	1.456	4281/18586	95.37	225	AF73_k141_59	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0773	0.1791	96.44	0.247	96.05-96.80	0.247	0.21-0.28	1	1.361	1314/18296	91.86	365	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0767	0.1903	96.27	0.244	95.88-96.74	0.244	0.20-0.28	1	1.44	1308/19352	91.68	649	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0418	0.0412	98.68	0.133	97.84-99.50	0.133	0.10-0.17	1	1.056	655/7783	92.33	31	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.0343	0.0381	96.25	0.109	94.85-97.64	0.109	0.07-0.17	1	0.97	303/8642	89.76	258	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0305	0.0618	96.29	0.097	95.27-97.47	0.097	0.06-0.14	1	1.202	455/15633	89.22	175	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0293	0.0335	97.18	0.093	95.84-98.39	0.093	0.06-0.15	1	1.022	364/8865	90.21	100	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0253	0.0279	98.56	0.081	97.04-99.91	0.081	0.05-0.13	1	1.07	417/8371	90.78	0	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MAG_45.fa	0.0215	0.0306	96.18	0.069	94.22-98.81	0.069	0.03-0.12	1	1.079	215/10848	88.12	9	MAG_45_0	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0185	0.0174	95.62	0.059	93.04-96.13	0.059	0.05-0.13	1	0.982	110/7379	87.31	56	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0124	0.0186	98.8	0.04	96.52-100.53	0.040	0.02-0.07	1	1.076	314/11722	88.98	1	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_2_n5000000
zr26742_2_n5000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0104	0.0295	97.91	0.033	96.05-100.12	0.033	0.02-0.06	1	1.011	371/21872	87.68	2	NODE_1_length_400287_cov_21.9997_ID_32608	zr26742_2_n5000000
zr26742_4_n15000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	66.1703	65.9823	99.55	488.0	NA-NA	HIGH	NA-NA	488	473.445	6520/7507	99.55	55	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	16.5426	18.1695	99.52	122.0	NA-NA	HIGH	NA-NA	122	113.701	6898/8010	99.52	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	10.9832	9.4486	97.72	81.0	NA-NA	HIGH	NA-NA	81	87.445	3205/6553	97.72	1714	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	3.1187	2.2666	99.29	23.0	NA-NA	HIGH	NA-NA	23	21.205	4514/5623	99.29	2	AF66_k141_253	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MAG_501.fa	0.8393	1.0873	99.17	6.19	NA-NA	HIGH	NA-NA	6	6.19	7493/9710	99.17	55	MAG_501_0	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.5917	0.5698	99.71	4.364	NA-NA	HIGH	NA-NA	4	4.364	6747/7379	99.71	42	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.5472	0.6039	97.89	4.036	NA-NA	HIGH	NA-NA	4	4.036	4256/8251	97.89	90	ERS3967691_k141_96	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.3123	0.3133	99.76	2.303	99.68-99.81	2.303	2.17-2.48	2	2.676	6509/7783	99.43	0	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MAG_183.fa	0.1657	0.4231	98.83	1.222	98.76-98.91	1.222	1.17-1.27	2	1.847	9434/19273	97.72	52	MAG_183_0	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1587	0.164	98.09	1.17	97.96-98.24	1.170	1.08-1.23	2	1.798	2997/7829	96.95	45	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_4_n15000000
